№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
33575556-ОЛ-ЗЦП1,203022.100.000000,Краска алкидная,13503363-1 Закупка лакокрасочных изделий,Закупка лакокрасочных изделий,3,23 169 595.00,Запрос ценовых предложений,Закупка состоялась
33743386-ОЛ-ЗЦП1,204132.750.000000,"Средство моющее для мытья стекол и зеркальных поверхностей, жидкость",13592114-1 Закуп моющих товаров по списку,Закуп моющих товаров по списку,6,15 605 542.96,Запрос ценовых предложений,Закупка состоялась
33743386-ОЛ-ЗЦП1,204132.570.000000,"Средство моющее для мытья посуды, гель",13592114-1 Закуп моющих товаров по списку,Закуп моющих товаров по списку,6,15 605 542.96,Запрос ценовых предложений,Закупка состоялась
33743386-ОЛ-ЗЦП1,204132.590.000006,"Средство моющее для чистки ванн и раковин, порошок",13592114-1 Закуп моющих товаров по списку,Закуп моющих товаров по списку,6,15 605 542.96,Запрос ценовых предложений,Закупка состоялась
33743386-ОЛ-ЗЦП1,204132.590.000032,"Порошок  стиральный, для изделий из различных тканей",13592114-1 Закуп моющих товаров по списку,Закуп моющих товаров по списку,6,15 605 542.96,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139211.300.000000,Одеяло,13732035-1 Приобретение постельных принадлежностей согласно технической характеристике,Приобретение постельных принадлежностей согласно технической характеристике,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139212.500.010003,Простыня,13732035-1 Приобретение постельных принадлежностей согласно технической характеристике,Приобретение постельных принадлежностей согласно технической характеристике,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139212.500.010001,Наволочка,13732035-1 Приобретение постельных принадлежностей согласно технической характеристике,Приобретение постельных принадлежностей согласно технической характеристике,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139224.992.000000,Подушка,13732035-1 Приобретение постельных принадлежностей согласно технической характеристике,Приобретение постельных принадлежностей согласно технической характеристике,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139214.900.010005,Полотенце,13732035-1 Приобретение постельных принадлежностей согласно технической характеристике,Приобретение постельных принадлежностей согласно технической характеристике,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
34097309-ОЛ-ОК1,221960.300.010000,"Перчатки одноразовые, латексные, стерильные",13770649-1 Перчатки хирургические латексные неопудренные стерильные.,Перчатки хирургические латексные неопудренные стерильные.,5,17 852 400.00,Открытый конкурс,Закупка состоялась
34371037-ОЛ-ЗЦП1,273213.700.000084,"Кабель марка КГ, напряжение не более 1 000 В",13890137-1 Закупка запасных частей для Троллейбусного парка №1 ТОО Алматыэлектротранс,Закупка запасных частей для Троллейбусного парка №1 ТОО Алматыэлектротранс,4,24 380 000.00,Запрос ценовых предложений,Закупка состоялась
34371037-ОЛ-ЗЦП1,282913.500.000003,"Фильтр воздушный, для специальной и специализированной техники",13890137-1 Закупка запасных частей для Троллейбусного парка №1 ТОО Алматыэлектротранс,Закупка запасных частей для Троллейбусного парка №1 ТОО Алматыэлектротранс,4,24 380 000.00,Запрос ценовых предложений,Закупка состоялась
34661410-ОЛ-ЗЦП1,204131.900.000000,"Мыло туалетное, жидкое",14007908-1 приобретение хоз товаров,приобретение хоз товаров,5,15 351 135.00,Запрос ценовых предложений,Закупка состоялась
34661410-ОЛ-ЗЦП1,204131.900.000001,"Мыло туалетное, твердое",14007908-1 приобретение хоз товаров,приобретение хоз товаров,5,15 351 135.00,Запрос ценовых предложений,Закупка состоялась
34661410-ОЛ-ЗЦП1,204131.950.000000,"Мыло хозяйственное, твердое",14007908-1 приобретение хоз товаров,приобретение хоз товаров,5,15 351 135.00,Запрос ценовых предложений,Закупка состоялась
34716563-ОЛ-ОИ2,236111.500.000196,"Плита для колодца железобетонная, тип ПН15",14062327-1 Закуп плит для колодцев(СКСиП повтор),Плита для колодца,6,22 743 676.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
34716563-ОЛ-ОИ2,236111.500.000197,"Плита для колодца железобетонная, тип ПН20",14062327-1 Закуп плит для колодцев(СКСиП повтор),Плита для колодца,6,22 743 676.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
34716563-ОЛ-ОИ2,236111.500.000205,"Плита для колодца железобетонная, тип 1ПП20",14062327-1 Закуп плит для колодцев(СКСиП повтор),Плита для колодца,6,22 743 676.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
34716563-ОЛ-ОИ2,236111.500.000200,"Плита для колодца железобетонная, тип ПП10",14062327-1 Закуп плит для колодцев(СКСиП повтор),Плита для колодца,6,22 743 676.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
34716563-ОЛ-ОИ2,236111.500.000202,"Плита для колодца железобетонная, тип 1ПП15",14062327-1 Закуп плит для колодцев(СКСиП повтор),Плита для колодца,6,22 743 676.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
34787700-ОЛ-ЗЦП1,241071.000.000037,"Уголок стальной, равнополочный, горячекатаный, ширина 50 мм","14056350-1 Приобретение строительных товаров.Внимание! Базис поставки: г.Приозерск, ул. Транспортная 1 База Балхашской РЧ, выгрузка и разгрузка товара за счет поставщика.","Приобретение строительных товаров Базис поставки: г.Приозерск, ул. Транспортная 1 База Балхашской РЭЧ, выгрузка и разгрузка сборка товара за счет поставщика./",4,16 955 343.10,Запрос ценовых предложений,Закупка состоялась
34987920-ОЛ-ЗЦП1,139224.992.000000,Подушка,"14131778-1 Приобретение постельных принадлежностей (комплект постельного белья, подушки, наматрасник, покрывало)","Приобретение постельных принадлежностей (комплект постельного белья, подушки, наматрасники, покрывала)",4,29 400 000.00,Запрос ценовых предложений,Закупка состоялась
34987920-ОЛ-ЗЦП1,139212.530.000001,Наматрасник,"14131778-1 Приобретение постельных принадлежностей (комплект постельного белья, подушки, наматрасник, покрывало)","Приобретение постельных принадлежностей (комплект постельного белья, подушки, наматрасники, покрывала)",4,29 400 000.00,Запрос ценовых предложений,Закупка состоялась
35093577-ОЛ-ЗЦП1,141922.290.000019,Китель,14171999-1 Приобретение форменного обмундирования,Приобретение форменного обмундирования,15,15 271 554.55,Запрос ценовых предложений,Закупка состоялась
35093577-ОЛ-ЗЦП1,141922.190.000003,Костюм,14171999-1 Приобретение форменного обмундирования,Приобретение форменного обмундирования,15,15 271 554.55,Запрос ценовых предложений,Закупка состоялась
35093577-ОЛ-ЗЦП1,141922.190.000027,Футболка,14171999-1 Приобретение форменного обмундирования,Приобретение форменного обмундирования,15,15 271 554.55,Запрос ценовых предложений,Закупка состоялась
35127904-ОЛ-ОК2,222121.530.010067,"Труба для водоснабжения полиэтиленовая, диаметр 201-250 мм",14427326-1 закуп полиэтиленовых труб,закуп полиэтиленовых труб,8,16 504 225.92,Открытый конкурс,Закупка состоялась
35127904-ОЛ-ОК2,222121.530.010064,"Труба для водоснабжения полиэтиленовая, диаметр 51-100 мм",14427326-1 закуп полиэтиленовых труб,закуп полиэтиленовых труб,8,16 504 225.92,Открытый конкурс,Закупка состоялась
35127904-ОЛ-ОК2,222121.530.010071,"Труба для водоснабжения полиэтиленовая, диаметр 401-450 мм",14427326-1 закуп полиэтиленовых труб,закуп полиэтиленовых труб,8,16 504 225.92,Открытый конкурс,Закупка состоялась
35127904-ОЛ-ОК2,222121.530.010075,"Труба для водоснабжения полиэтиленовая, диаметр 601-650 мм",14427326-1 закуп полиэтиленовых труб,закуп полиэтиленовых труб,8,16 504 225.92,Открытый конкурс,Закупка состоялась
35235117-ОЛ-ОИ2,273213.700.000002,"Кабель марка АВБбШв, напряжение не более 1 000 В","14260115-1 Материалы ФЭО 3,1млрд","Материалы ФЭО 3,1млрд",4,20 410 710.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
35442032-ОЛ-ЗЦП1,141212.410.000010,Брюки,14303829-1 Брюки утепленные с МВО пропиткой,Брюки утепленные с МВО пропиткой,2,20 295 000.00,Запрос ценовых предложений,Закупка состоялась
35633487-ОЛ-ОИ2,141230.110.000002,Жилет,14402419-1 Государственные закупки летней одежды согласно технической спецификации [144],Государственные закупки летней одежды согласно технической спецификации [144],5,15 856 311.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
35633487-ОЛ-ОИ2,141230.290.000001,Жилет,14402419-1 Государственные закупки летней одежды согласно технической спецификации [144],Государственные закупки летней одежды согласно технической спецификации [144],5,15 856 311.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
35633487-ОЛ-ОИ2,141922.190.000027,Футболка,14402419-1 Государственные закупки летней одежды согласно технической спецификации [144],Государственные закупки летней одежды согласно технической спецификации [144],5,15 856 311.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
35902707-ОЛ-ОК1,152013.510.000005,Ботинки,"14479197-1 Приобретение перчаток, ботинок для ТОО ""Мангистауский атомный энергетический комбинат""","перчатки, ботинки",4,32 641 920.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,202014.900.000013,Средство дезинфицирующее на основе полихлоросульфат алюминия,14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,202014.900.000016,Средство дезинфицирующее на спиртовой основе,14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,202014.900.000001,"Мыло медицинское, антисептическое, жидкое",14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,204132.590.000022,"Средство моющее для удаления окисных, известковых, карбонатных отложений с поверхностей, жидкость",14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,204132.590.000024,"Средство моющее для любых видов поверхностей, жидкость",14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,204132.590.000021,"Средство моющее для проведения химических очисток различного оборудования, жидкость",14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36046795-ОЛ-ОК1,204132.590.000026,"Средство моющее для любых видов поверхностей, в таблетках",14539168-1 Приобретение дезинфицирующих средств,Приобретение дезинфицирующих средств,10,171 656 337.00,Открытый конкурс,Закупка состоялась
36085121-ОЛ-ЗЦП1,289610.990.000004,3d-принтер для послойного создания физических объектов,14552443-1 приобретение 3 D принтера и интерактивной доски,приобретение 3 D принтера и интерактивной доски,2,20 214 285.71,Запрос ценовых предложений,Закупка состоялась
36338477-ОЛ-ЗЦП1,152011.200.000002,Галоши,"14649553-1 Валенки, боты, сандалии, тапочки, сапоги, галоши","Валенки, боты, сандалии, тапочки, сапоги, галоши",15,16 610 963.20,Запрос ценовых предложений,Закупка состоялась
36338477-ОЛ-ЗЦП1,152013.610.000000,Сандалии,"14649553-1 Валенки, боты, сандалии, тапочки, сапоги, галоши","Валенки, боты, сандалии, тапочки, сапоги, галоши",15,16 610 963.20,Запрос ценовых предложений,Закупка состоялась
36340768-ОЛ-ЗЦП1,141230.190.000011,Полукомбинезон,"14650446-1 Комплект нательного белья, фартук ,шапка, носки","Комплект нательного белья, фартук ,шапка, носки",15,15 434 025.24,Запрос ценовых предложений,Закупка состоялась
36340768-ОЛ-ЗЦП1,141943.900.000006,Шапка,"14650446-1 Комплект нательного белья, фартук ,шапка, носки","Комплект нательного белья, фартук ,шапка, носки",15,15 434 025.24,Запрос ценовых предложений,Закупка состоялась
36354275-ОЛ-ОК1,236112.000.000085,"Кольцо железобетонное, марка КО",14655668-1 Закуп железобетонных изделий СКСиП,Закуп железобетонных изделий СКСиП,7,33 630 886.00,Открытый конкурс,Закупка состоялась
36354275-ОЛ-ОК1,236112.000.000084,"Кольцо железобетонное, марка КС",14655668-1 Закуп железобетонных изделий СКСиП,Закуп железобетонных изделий СКСиП,7,33 630 886.00,Открытый конкурс,Закупка состоялась
36428587-ОЛ-ОК1,152013.510.000005,Ботинки,14684375-1 Приобретение форменного обмундирования,Приобретение форменного обмундирования,3,47 448 212.32,Открытый конкурс,Закупка состоялась
36556738-ОЛ-ОИ2,172314.500.000001,Бумага для офисного оборудования,14757976-1 канцелярские товары для издательского центра,канцелярские товары для издательского центра,2,19 800 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000270,"Провод марка ПВ1, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.730.000020,"Кабель марка АВБбШв, напряжение 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000272,"Провод марка ПВ3, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000043,"Кабель марка ВВГ/NYY, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000036,"Кабель марка ВБбШвнг, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000007,"Кабель марка АВВГ, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273211.300.000003,Провод обмоточный марка ПЭТВ-2,"14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273211.300.000004,Провод обмоточный марка ПЭВ-1,"14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000299,"Провод марка ШВВП, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000067,"Кабель марка КВВГ, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.730.000071,"Кабель марка КВВГ, напряжение 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000076,"Кабель марка КВВГЭ, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000084,"Кабель марка КГ, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36565934-ОЛ-ОК1,273213.700.000046,"Кабель марка ВВГн, напряжение не более 1 000 В","14739226-1 Приобретение Кабель, Проводов для ТОО ""Мангистауский атомный энергетический комбинат""","Кабель, Провод",68,39 323 137.30,Открытый конкурс,Закупка состоялась
36763803-ОЛ-ЗЦП1,141922.190.000003,Костюм,"14819515-1 Приобретение форменного обмундирования (Костюм демисезонный для несения службы (для наружных служб), Костюм утепленный для несения службы (для наружных служб))","Приобретение форменного обмундирования (Костюм демисезонный для несения службы (для наружных служб), Костюм утепленный для несения службы (для наружных служб))/",2,15 679 642.50,Запрос ценовых предложений,Закупка состоялась
37016524-ОЛ-ЗЦП1,203011.900.000007,Краска кремнийорганическая,14926417-1 согласно тех специфике,согласно тех специфике,8,29 848 450.00,Запрос ценовых предложений,Закупка состоялась
37115472-ОЛ-ОК2,221960.300.010000,"Перчатки одноразовые, латексные, стерильные",15062253-1 Приобретение хирургических перчаток,Приобретение хирургических перчаток,4,33 930 000.00,Открытый конкурс,Закупка состоялась
37129869-ОЛ-ЗЦП1,141332.170.000000,Костюм,14976552-1 Приобретение форменного обмундирования для сотрудников ДП Алматинской области,Приобретение форменного обмундирования для сотрудников ДП Алматинской области,18,78 530 020.38,Запрос ценовых предложений,Закупка состоялась
37129869-ОЛ-ЗЦП1,141922.190.000003,Костюм,14976552-1 Приобретение форменного обмундирования для сотрудников ДП Алматинской области,Приобретение форменного обмундирования для сотрудников ДП Алматинской области,18,78 530 020.38,Запрос ценовых предложений,Закупка состоялась
37288963-ОЛ-ЗЦП1,139224.992.000000,Подушка,15045805-1 Государственные закупки согласно c технической спецификацией,Государственные закупки согласно c технической спецификацией,4,17 835 000.00,Запрос ценовых предложений,Закупка состоялась
37358214-ОЛ-ОК1,141922.190.000003,Костюм,15076644-1 Приобретение форменного обмундирования,Приобретение форменного обмундирования,2,20 568 213.36,Открытый конкурс,Закупка состоялась
37444564-ОЛ-ОК1,139222.200.000010,Палатка,"15116169-1 Закуп палатки брезентовый полог вместимость до 20 человек, с каркасом","Закуп палатки брезентовый полог вместимость до 20 человек, с каркасом",2,38 678 571.32,Открытый конкурс,Закупка состоялась
37466293-ОЛ-ЗЦП1,203011.500.000000,Лак полиакриловой,15126008-1 Закуп кузовных материалов,Закуп кузовных материалов,4,21 053 450.00,Запрос ценовых предложений,Закупка состоялась
37466293-ОЛ-ЗЦП1,203022.100.000007,Грунтовка двухкомпонентная,15126008-1 Закуп кузовных материалов,Закуп кузовных материалов,4,21 053 450.00,Запрос ценовых предложений,Закупка состоялась
37466293-ОЛ-ЗЦП1,203022.550.000006,Шпатлевка акриловая,15126008-1 Закуп кузовных материалов,Закуп кузовных материалов,4,21 053 450.00,Запрос ценовых предложений,Закупка состоялась
37540534-ОЛ-ОИ2,281314.900.000051,"Насос для воды и других чистых, химически нейтральных жидкостей, многоступенчатый секционный, подача 30-1500 м3/ч","15171439-1 Закуп оборудований (насос, станция управления насосами).","Закуп оборудований (насос, станция управления насосами).",7,16 282 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
37945410-ОЛ-ЗЦП1,273213.700.000007,"Кабель марка АВВГ, напряжение не более 1 000 В","15343092-1 Приобретение кабелей АВВГ для ГКП ""Озенэнергосервис""",Приобретение Кабелей АВВГ,6,22 490 225.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,152029.500.000004,Кроссовки,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141922.290.000031,Трико,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141424.290.000002,Майка,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141922.190.000001,Костюм,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141922.290.000003,Костюм,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,152013.700.000000,Тапочки,15375968-1 Приобретение мягкого инвентаря,Приобретение мягкого инвентаря,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
38071015-ОЛ-ОК1,281331.000.000151,Комплект запасных частей инструментов и принадлежностей для насоса воздушного/вакуумного,"15400036-1 Базовый ремонтный комплект (КНС 1,26,54,168,113,134,90,9,10,215)","Базовый ремонтный комплект (КНС 1,26,54,168,113,134,90,9,10,215)",3,15 679 259.74,Открытый конкурс,Закупка состоялась
38125813-ОЛ-ЗЦП1,282530.100.000002,"Фильтр воздушный, для приточно-вытяжной вентиляционной установки, карманный",15424406-1 Приобретение запасных частей,Запасные части,22,30 698 159.94,Запрос ценовых предложений,Закупка состоялась
38125813-ОЛ-ЗЦП1,282520.900.000002,Вентилятор вытяжной,15424406-1 Приобретение запасных частей,Запасные части,22,30 698 159.94,Запрос ценовых предложений,Закупка состоялась
38125813-ОЛ-ЗЦП1,282530.100.000001,"Фильтр воздушный, для приточно-вытяжной вентиляционной установки, панельный",15424406-1 Приобретение запасных частей,Запасные части,22,30 698 159.94,Запрос ценовых предложений,Закупка состоялась
38332929-ОЛ-ОК1,281331.000.000151,Комплект запасных частей инструментов и принадлежностей для насоса воздушного/вакуумного,"15520632-1 Базовый ремонтный комплект (КНС 93,152,41,3)","Базовый ремонтный комплект (КНС 93,152,41,3)",4,15 646 169.62,Открытый конкурс,Закупка состоялась
38515143-ОЛ-ОК1,281331.000.000127,"Колесо для насоса, рабочее","15603200-1 Рабочее колесо для насосов Flygt (КНС 93,26,54,168,113,134,27,29,39,90,11,50,214,Мастер 2,105)","Рабочее колесо для насосов Flygt (КНС 93,26,54,168,113,134,27,29,39,90,11,50,214, Мастер 2,105)",8,15 389 693.68,Открытый конкурс,Закупка состоялась
38572418-ОЛ-ЗЦП5,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15749180-1 Закуп запасных частей для проведения восстановительных работ автобусов марки Golden Dragon XML6125CN,Закуп запасных частей для проведения восстановительных работ автобусов марки Golden Dragon XML6125CN,44,28 157 300.00,Запрос ценовых предложений,Закупка состоялась
38572418-ОЛ-ЗЦП5,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15749180-1 Закуп запасных частей для проведения восстановительных работ автобусов марки Golden Dragon XML6125CN,Закуп запасных частей для проведения восстановительных работ автобусов марки Golden Dragon XML6125CN,44,28 157 300.00,Запрос ценовых предложений,Закупка состоялась
38587550-ОЛ-ОК1,202014.900.000016,Средство дезинфицирующее на спиртовой основе,15636978-1 Государственные закупки товаров для потребностей центра,Государственные закупки товаров для потребностей центра,2,23 600 000.00,Открытый конкурс,Закупка состоялась
38587550-ОЛ-ОК1,139229.990.000002,Салфетка,15636978-1 Государственные закупки товаров для потребностей центра,Государственные закупки товаров для потребностей центра,2,23 600 000.00,Открытый конкурс,Закупка состоялась
38643412-ОЛ-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15663913-2 Насосы (ДВИ - 13643),Насосы (ДВИ - 13643),5,61 713 433.00,Открытый конкурс,Закупка состоялась
38643412-ОЛ-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15663913-2 Насосы (ДВИ - 13643),Насосы (ДВИ - 13643),5,61 713 433.00,Открытый конкурс,Закупка состоялась
38662049-ОЛ-ОИ2,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15726445-1 Государственные закупки согласно технической спецификации,Государственные закупки согласно технической спецификации,6,20 824 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
38662049-ОЛ-ОИ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15726445-1 Государственные закупки согласно технической спецификации,Государственные закупки согласно технической спецификации,6,20 824 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
38662049-ОЛ-ОИ2,141922.190.000003,Костюм,15726445-1 Государственные закупки согласно технической спецификации,Государственные закупки согласно технической спецификации,6,20 824 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
38717038-ОЛ-ЗЦП1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15699756-1 Приобретение электро товаров,Приобретение электро товаров,30,16 220 460.07,Запрос ценовых предложений,Закупка состоялась
38717038-ОЛ-ЗЦП1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15699756-1 Приобретение электро товаров,Приобретение электро товаров,30,16 220 460.07,Запрос ценовых предложений,Закупка состоялась
38719604-ОЛ-ЗЦП1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15700958-1 Приобретение спортивного инвентаря (согласно технической спецификации),Приобретение спортивного инвентаря (согласно технической спецификации),10,39 049 106.72,Запрос ценовых предложений,Закупка состоялась
38719604-ОЛ-ЗЦП1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15700958-1 Приобретение спортивного инвентаря (согласно технической спецификации),Приобретение спортивного инвентаря (согласно технической спецификации),10,39 049 106.72,Запрос ценовых предложений,Закупка состоялась
38773523-ОЛ-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15726086-2 Кабинеты робототехники и музыки с материально-техническим оснащением,Кабинеты учебные,2,26 500 000.00,Открытый конкурс,Закупка состоялась
38773523-ОЛ-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15726086-2 Кабинеты робототехники и музыки с материально-техническим оснащением,Кабинеты учебные,2,26 500 000.00,Открытый конкурс,Закупка состоялась
38807140-ОЛ-ЗЦП1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15742052-1 Закуп ТМЦ на школьные автобусы Golden Dragon XML6101J15,Закуп ТМЦ на школьные автобусы Golden Dragon XML6101J15,17,18 660 500.00,Запрос ценовых предложений,Закупка состоялась
38807140-ОЛ-ЗЦП1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15742052-1 Закуп ТМЦ на школьные автобусы Golden Dragon XML6101J15,Закуп ТМЦ на школьные автобусы Golden Dragon XML6101J15,17,18 660 500.00,Запрос ценовых предложений,Закупка состоялась
38832792-ОЛ-ОК1,259411.900.000201,"Шпилька для фланцевых соединений с уплотнением стальная, диаметр 20 мм, с гайкой",15754798-1 Приобретение горюче-смазочных материалов по лотам,Приобретение горюче-смазочных материалов по лотам,3,72 275 590.00,Открытый конкурс,Закупка состоялась
38832792-ОЛ-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15754798-1 Приобретение горюче-смазочных материалов по лотам,Приобретение горюче-смазочных материалов по лотам,3,72 275 590.00,Открытый конкурс,Закупка состоялась
